,Date,State,Average_Job_Created,Latitude,Longitude
477,2017-07,ARKANSAS,1232,34.969704,-92.37312299999999
478,2017-08,ARKANSAS,1241,34.969704,-92.37312299999999
479,2017-09,ARKANSAS,1259,34.969704,-92.37312299999999
480,2017-10,ARKANSAS,1262,34.969704,-92.37312299999999
481,2017-11,ARKANSAS,1266,34.969704,-92.37312299999999
482,2017-12,ARKANSAS,1265,34.969704,-92.37312299999999
483,2018-01,ARKANSAS,1242,34.969704,-92.37312299999999
484,2008-01,CALIFORNIA,15243,36.116203000000006,-119.681564
485,2008-02,CALIFORNIA,15335,36.116203000000006,-119.681564
486,2008-03,CALIFORNIA,15388,36.116203000000006,-119.681564
487,2008-04,CALIFORNIA,15400,36.116203000000006,-119.681564
488,2008-05,CALIFORNIA,15437,36.116203000000006,-119.681564
489,2008-06,CALIFORNIA,15463,36.116203000000006,-119.681564
490,2008-07,CALIFORNIA,15253,36.116203000000006,-119.681564
491,2008-08,CALIFORNIA,15241,36.116203000000006,-119.681564
492,2008-09,CALIFORNIA,15268,36.116203000000006,-119.681564
493,2008-10,CALIFORNIA,15241,36.116203000000006,-119.681564
494,2008-11,CALIFORNIA,15182,36.116203000000006,-119.681564
495,2008-12,CALIFORNIA,15143,36.116203000000006,-119.681564
496,2009-01,CALIFORNIA,14689,36.116203000000006,-119.681564
497,2009-02,CALIFORNIA,14623,36.116203000000006,-119.681564
498,2009-03,CALIFORNIA,14602,36.116203000000006,-119.681564
499,2009-04,CALIFORNIA,14537,36.116203000000006,-119.681564
500,2009-05,CALIFORNIA,14545,36.116203000000006,-119.681564
501,2009-06,CALIFORNIA,14515,36.116203000000006,-119.681564
502,2009-07,CALIFORNIA,14223,36.116203000000006,-119.681564
503,2009-08,CALIFORNIA,14202,36.116203000000006,-119.681564
504,2009-09,CALIFORNIA,14220,36.116203000000006,-119.681564
505,2009-10,CALIFORNIA,14352,36.116203000000006,-119.681564
506,2009-11,CALIFORNIA,14374,36.116203000000006,-119.681564
507,2009-12,CALIFORNIA,14383,36.116203000000006,-119.681564
508,2010-01,CALIFORNIA,14048,36.116203000000006,-119.681564
509,2010-02,CALIFORNIA,14089,36.116203000000006,-119.681564
510,2010-03,CALIFORNIA,14158,36.116203000000006,-119.681564
511,2010-04,CALIFORNIA,14290,36.116203000000006,-119.681564
512,2010-05,CALIFORNIA,14382,36.116203000000006,-119.681564
513,2010-06,CALIFORNIA,14395,36.116203000000006,-119.681564
514,2010-07,CALIFORNIA,14187,36.116203000000006,-119.681564
515,2010-08,CALIFORNIA,14209,36.116203000000006,-119.681564
516,2010-09,CALIFORNIA,14266,36.116203000000006,-119.681564
517,2010-10,CALIFORNIA,14413,36.116203000000006,-119.681564
518,2010-11,CALIFORNIA,14464,36.116203000000006,-119.681564
519,2010-12,CALIFORNIA,14494,36.116203000000006,-119.681564
520,2011-01,CALIFORNIA,14197,36.116203000000006,-119.681564
521,2011-02,CALIFORNIA,14280,36.116203000000006,-119.681564
522,2011-03,CALIFORNIA,14339,36.116203000000006,-119.681564
523,2011-04,CALIFORNIA,14405,36.116203000000006,-119.681564
524,2011-05,CALIFORNIA,14452,36.116203000000006,-119.681564
525,2011-06,CALIFORNIA,14471,36.116203000000006,-119.681564
526,2011-07,CALIFORNIA,14324,36.116203000000006,-119.681564
527,2011-08,CALIFORNIA,14370,36.116203000000006,-119.681564
528,2011-09,CALIFORNIA,14467,36.116203000000006,-119.681564
529,2011-10,CALIFORNIA,14574,36.116203000000006,-119.681564
530,2011-11,CALIFORNIA,14655,36.116203000000006,-119.681564
531,2011-12,CALIFORNIA,14677,36.116203000000006,-119.681564
532,2012-01,CALIFORNIA,14435,36.116203000000006,-119.681564
533,2012-02,CALIFORNIA,14532,36.116203000000006,-119.681564
534,2012-03,CALIFORNIA,14626,36.116203000000006,-119.681564
535,2012-04,CALIFORNIA,14664,36.116203000000006,-119.681564
536,2012-05,CALIFORNIA,14763,36.116203000000006,-119.681564
537,2012-06,CALIFORNIA,14830,36.116203000000006,-119.681564
538,2012-07,CALIFORNIA,14658,36.116203000000006,-119.681564
539,2012-08,CALIFORNIA,14737,36.116203000000006,-119.681564
540,2012-09,CALIFORNIA,14803,36.116203000000006,-119.681564
541,2012-10,CALIFORNIA,14945,36.116203000000006,-119.681564
542,2012-11,CALIFORNIA,15061,36.116203000000006,-119.681564
543,2012-12,CALIFORNIA,15084,36.116203000000006,-119.681564
544,2013-01,CALIFORNIA,14796,36.116203000000006,-119.681564
545,2013-02,CALIFORNIA,14922,36.116203000000006,-119.681564
546,2013-03,CALIFORNIA,15000,36.116203000000006,-119.681564
547,2013-04,CALIFORNIA,15065,36.116203000000006,-119.681564
548,2013-05,CALIFORNIA,15148,36.116203000000006,-119.681564
549,2013-06,CALIFORNIA,15178,36.116203000000006,-119.681564
550,2013-07,CALIFORNIA,15032,36.116203000000006,-119.681564
551,2013-08,CALIFORNIA,15146,36.116203000000006,-119.681564
552,2013-09,CALIFORNIA,15200,36.116203000000006,-119.681564
553,2013-10,CALIFORNIA,15344,36.116203000000006,-119.681564
554,2013-11,CALIFORNIA,15482,36.116203000000006,-119.681564
555,2013-12,CALIFORNIA,15498,36.116203000000006,-119.681564
556,2014-01,CALIFORNIA,15230,36.116203000000006,-119.681564
557,2014-02,CALIFORNIA,15327,36.116203000000006,-119.681564
558,2014-03,CALIFORNIA,15411,36.116203000000006,-119.681564
559,2014-04,CALIFORNIA,15477,36.116203000000006,-119.681564
560,2014-05,CALIFORNIA,15564,36.116203000000006,-119.681564
561,2014-06,CALIFORNIA,15595,36.116203000000006,-119.681564
562,2014-07,CALIFORNIA,15435,36.116203000000006,-119.681564
563,2014-08,CALIFORNIA,15573,36.116203000000006,-119.681564
564,2014-09,CALIFORNIA,15645,36.116203000000006,-119.681564
565,2014-10,CALIFORNIA,15800,36.116203000000006,-119.681564
566,2014-11,CALIFORNIA,15914,36.116203000000006,-119.681564
567,2014-12,CALIFORNIA,15938,36.116203000000006,-119.681564
568,2015-01,CALIFORNIA,15662,36.116203000000006,-119.681564
569,2015-02,CALIFORNIA,15757,36.116203000000006,-119.681564
570,2015-03,CALIFORNIA,15846,36.116203000000006,-119.681564
571,2015-04,CALIFORNIA,15919,36.116203000000006,-119.681564
572,2015-05,CALIFORNIA,16000,36.116203000000006,-119.681564
573,2015-06,CALIFORNIA,16038,36.116203000000006,-119.681564
574,2015-07,CALIFORNIA,15980,36.116203000000006,-119.681564
575,2015-08,CALIFORNIA,16077,36.116203000000006,-119.681564
576,2015-09,CALIFORNIA,16142,36.116203000000006,-119.681564
577,2015-10,CALIFORNIA,16330,36.116203000000006,-119.681564
578,2015-11,CALIFORNIA,16424,36.116203000000006,-119.681564
579,2015-12,CALIFORNIA,16448,36.116203000000006,-119.681564
580,2016-01,CALIFORNIA,16150,36.116203000000006,-119.681564
581,2016-02,CALIFORNIA,16261,36.116203000000006,-119.681564
582,2016-03,CALIFORNIA,16284,36.116203000000006,-119.681564
583,2016-04,CALIFORNIA,16431,36.116203000000006,-119.681564
584,2016-05,CALIFORNIA,16481,36.116203000000006,-119.681564
585,2016-06,CALIFORNIA,16468,36.116203000000006,-119.681564
586,2016-07,CALIFORNIA,16394,36.116203000000006,-119.681564
587,2016-08,CALIFORNIA,16469,36.116203000000006,-119.681564
588,2016-09,CALIFORNIA,16552,36.116203000000006,-119.681564
589,2016-10,CALIFORNIA,16694,36.116203000000006,-119.681564
590,2016-11,CALIFORNIA,16787,36.116203000000006,-119.681564
591,2016-12,CALIFORNIA,16793,36.116203000000006,-119.681564
592,2017-01,CALIFORNIA,16462,36.116203000000006,-119.681564
593,2017-02,CALIFORNIA,16582,36.116203000000006,-119.681564
594,2017-03,CALIFORNIA,16671,36.116203000000006,-119.681564
595,2017-04,CALIFORNIA,16744,36.116203000000006,-119.681564
596,2017-05,CALIFORNIA,16838,36.116203000000006,-119.681564
597,2017-06,CALIFORNIA,16883,36.116203000000006,-119.681564
598,2017-07,CALIFORNIA,16730,36.116203000000006,-119.681564
599,2017-08,CALIFORNIA,16816,36.116203000000006,-119.681564
600,2017-09,CALIFORNIA,16902,36.116203000000006,-119.681564
601,2017-10,CALIFORNIA,17054,36.116203000000006,-119.681564
602,2017-11,CALIFORNIA,17164,36.116203000000006,-119.681564
603,2017-12,CALIFORNIA,17189,36.116203000000006,-119.681564
604,2018-01,CALIFORNIA,16880,36.116203000000006,-119.681564
605,2008-01,COLORADO,2313,39.059810999999996,-105.311104
606,2008-02,COLORADO,2330,39.059810999999996,-105.311104
607,2008-03,COLORADO,2342,39.059810999999996,-105.311104
608,2008-04,COLORADO,2348,39.059810999999996,-105.311104
609,2008-05,COLORADO,2358,39.059810999999996,-105.311104
610,2008-06,COLORADO,2378,39.059810999999996,-105.311104
611,2008-07,COLORADO,2362,39.059810999999996,-105.311104
612,2008-08,COLORADO,2368,39.059810999999996,-105.311104
613,2008-09,COLORADO,2359,39.059810999999996,-105.311104
614,2008-10,COLORADO,2350,39.059810999999996,-105.311104
615,2008-11,COLORADO,2339,39.059810999999996,-105.311104
616,2008-12,COLORADO,2339,39.059810999999996,-105.311104
617,2009-01,COLORADO,2270,39.059810999999996,-105.311104
618,2009-02,COLORADO,2260,39.059810999999996,-105.311104
619,2009-03,COLORADO,2256,39.059810999999996,-105.311104
620,2009-04,COLORADO,2246,39.059810999999996,-105.311104
621,2009-05,COLORADO,2249,39.059810999999996,-105.311104
622,2009-06,COLORADO,2257,39.059810999999996,-105.311104
623,2009-07,COLORADO,2236,39.059810999999996,-105.311104
624,2009-08,COLORADO,2234,39.059810999999996,-105.311104
625,2009-09,COLORADO,2231,39.059810999999996,-105.311104
626,2009-10,COLORADO,2230,39.059810999999996,-105.311104
627,2009-11,COLORADO,2226,39.059810999999996,-105.311104
628,2009-12,COLORADO,2233,39.059810999999996,-105.311104
629,2010-01,COLORADO,2173,39.059810999999996,-105.311104
630,2010-02,COLORADO,2187,39.059810999999996,-105.311104
631,2010-03,COLORADO,2199,39.059810999999996,-105.311104
632,2010-04,COLORADO,2210,39.059810999999996,-105.311104
633,2010-05,COLORADO,2224,39.059810999999996,-105.311104
634,2010-06,COLORADO,2240,39.059810999999996,-105.311104
635,2010-07,COLORADO,2230,39.059810999999996,-105.311104
636,2010-08,COLORADO,2233,39.059810999999996,-105.311104
637,2010-09,COLORADO,2227,39.059810999999996,-105.311104
638,2010-10,COLORADO,2235,39.059810999999996,-105.311104
639,2010-11,COLORADO,2237,39.059810999999996,-105.311104
640,2010-12,COLORADO,2253,39.059810999999996,-105.311104
641,2011-01,COLORADO,2201,39.059810999999996,-105.311104
642,2011-02,COLORADO,2212,39.059810999999996,-105.311104
643,2011-03,COLORADO,2227,39.059810999999996,-105.311104
644,2011-04,COLORADO,2246,39.059810999999996,-105.311104
645,2011-05,COLORADO,2251,39.059810999999996,-105.311104
646,2011-06,COLORADO,2273,39.059810999999996,-105.311104
647,2011-07,COLORADO,2262,39.059810999999996,-105.311104
648,2011-08,COLORADO,2272,39.059810999999996,-105.311104
649,2011-09,COLORADO,2278,39.059810999999996,-105.311104
650,2011-10,COLORADO,2276,39.059810999999996,-105.311104
651,2011-11,COLORADO,2283,39.059810999999996,-105.311104
652,2011-12,COLORADO,2300,39.059810999999996,-105.311104
653,2012-01,COLORADO,2248,39.059810999999996,-105.311104
654,2012-02,COLORADO,2261,39.059810999999996,-105.311104
655,2012-03,COLORADO,2281,39.059810999999996,-105.311104
656,2012-04,COLORADO,2291,39.059810999999996,-105.311104
657,2012-05,COLORADO,2301,39.059810999999996,-105.311104
658,2012-06,COLORADO,2329,39.059810999999996,-105.311104
659,2012-07,COLORADO,2317,39.059810999999996,-105.311104
660,2012-08,COLORADO,2327,39.059810999999996,-105.311104
661,2012-09,COLORADO,2329,39.059810999999996,-105.311104
662,2012-10,COLORADO,2339,39.059810999999996,-105.311104
663,2012-11,COLORADO,2349,39.059810999999996,-105.311104
664,2012-12,COLORADO,2362,39.059810999999996,-105.311104
665,2013-01,COLORADO,2309,39.059810999999996,-105.311104
666,2013-02,COLORADO,2331,39.059810999999996,-105.311104
667,2013-03,COLORADO,2348,39.059810999999996,-105.311104
668,2013-04,COLORADO,2357,39.059810999999996,-105.311104
669,2013-05,COLORADO,2370,39.059810999999996,-105.311104
670,2013-06,COLORADO,2395,39.059810999999996,-105.311104
671,2013-07,COLORADO,2388,39.059810999999996,-105.311104
672,2013-08,COLORADO,2402,39.059810999999996,-105.311104
673,2013-09,COLORADO,2402,39.059810999999996,-105.311104
674,2013-10,COLORADO,2408,39.059810999999996,-105.311104
675,2013-11,COLORADO,2420,39.059810999999996,-105.311104
676,2013-12,COLORADO,2433,39.059810999999996,-105.311104
677,2014-01,COLORADO,2389,39.059810999999996,-105.311104
678,2014-02,COLORADO,2405,39.059810999999996,-105.311104
679,2014-03,COLORADO,2421,39.059810999999996,-105.311104
680,2014-04,COLORADO,2438,39.059810999999996,-105.311104
681,2014-05,COLORADO,2452,39.059810999999996,-105.311104
682,2014-06,COLORADO,2478,39.059810999999996,-105.311104
683,2014-07,COLORADO,2470,39.059810999999996,-105.311104
684,2014-08,COLORADO,2487,39.059810999999996,-105.311104
685,2014-09,COLORADO,2488,39.059810999999996,-105.311104
686,2014-10,COLORADO,2500,39.059810999999996,-105.311104
687,2014-11,COLORADO,2505,39.059810999999996,-105.311104
688,2014-12,COLORADO,2527,39.059810999999996,-105.311104
689,2015-01,COLORADO,2481,39.059810999999996,-105.311104
690,2015-02,COLORADO,2498,39.059810999999996,-105.311104
691,2015-03,COLORADO,2508,39.059810999999996,-105.311104
692,2015-04,COLORADO,2521,39.059810999999996,-105.311104
693,2015-05,COLORADO,2530,39.059810999999996,-105.311104
694,2015-06,COLORADO,2555,39.059810999999996,-105.311104
695,2015-07,COLORADO,2550,39.059810999999996,-105.311104
696,2015-08,COLORADO,2554,39.059810999999996,-105.311104
697,2015-09,COLORADO,2557,39.059810999999996,-105.311104
698,2015-10,COLORADO,2567,39.059810999999996,-105.311104
699,2015-11,COLORADO,2575,39.059810999999996,-105.311104
700,2015-12,COLORADO,2591,39.059810999999996,-105.311104
701,2016-01,COLORADO,2543,39.059810999999996,-105.311104
702,2016-02,COLORADO,2558,39.059810999999996,-105.311104
703,2016-03,COLORADO,2570,39.059810999999996,-105.311104
704,2016-04,COLORADO,2587,39.059810999999996,-105.311104
705,2016-05,COLORADO,2582,39.059810999999996,-105.311104
706,2016-06,COLORADO,2614,39.059810999999996,-105.311104
707,2016-07,COLORADO,2615,39.059810999999996,-105.311104
708,2016-08,COLORADO,2622,39.059810999999996,-105.311104
709,2016-09,COLORADO,2627,39.059810999999996,-105.311104
710,2016-10,COLORADO,2624,39.059810999999996,-105.311104
711,2016-11,COLORADO,2631,39.059810999999996,-105.311104
712,2016-12,COLORADO,2645,39.059810999999996,-105.311104
713,2017-01,COLORADO,2590,39.059810999999996,-105.311104
714,2017-02,COLORADO,2612,39.059810999999996,-105.311104
715,2017-03,COLORADO,2630,39.059810999999996,-105.311104
716,2017-04,COLORADO,2641,39.059810999999996,-105.311104
717,2017-05,COLORADO,2647,39.059810999999996,-105.311104
718,2017-06,COLORADO,2678,39.059810999999996,-105.311104
719,2017-07,COLORADO,2672,39.059810999999996,-105.311104
720,2017-08,COLORADO,2679,39.059810999999996,-105.311104
721,2017-09,COLORADO,2681,39.059810999999996,-105.311104
722,2017-10,COLORADO,2686,39.059810999999996,-105.311104
723,2017-11,COLORADO,2692,39.059810999999996,-105.311104
724,2017-12,COLORADO,2711,39.059810999999996,-105.311104
725,2018-01,COLORADO,2661,39.059810999999996,-105.311104
726,2008-01,CONNECTICUT,1686,41.597782,-72.755371
727,2008-02,CONNECTICUT,1693,41.597782,-72.755371
728,2008-03,CONNECTICUT,1699,41.597782,-72.755371
729,2008-04,CONNECTICUT,1712,41.597782,-72.755371
730,2008-05,CONNECTICUT,1720,41.597782,-72.755371
731,2008-06,CONNECTICUT,1726,41.597782,-72.755371
732,2008-07,CONNECTICUT,1692,41.597782,-72.755371
733,2008-08,CONNECTICUT,1688,41.597782,-72.755371
734,2008-09,CONNECTICUT,1704,41.597782,-72.755371
735,2008-10,CONNECTICUT,1707,41.597782,-72.755371
736,2008-11,CONNECTICUT,1708,41.597782,-72.755371
737,2008-12,CONNECTICUT,1704,41.597782,-72.755371
738,2009-01,CONNECTICUT,1640,41.597782,-72.755371
739,2009-02,CONNECTICUT,1640,41.597782,-72.755371
740,2009-03,CONNECTICUT,1634,41.597782,-72.755371
741,2009-04,CONNECTICUT,1633,41.597782,-72.755371
742,2009-05,CONNECTICUT,1643,41.597782,-72.755371
743,2009-06,CONNECTICUT,1641,41.597782,-72.755371
744,2009-07,CONNECTICUT,1610,41.597782,-72.755371
745,2009-08,CONNECTICUT,1603,41.597782,-72.755371
746,2009-09,CONNECTICUT,1624,41.597782,-72.755371
747,2009-10,CONNECTICUT,1628,41.597782,-72.755371
748,2009-11,CONNECTICUT,1633,41.597782,-72.755371
749,2009-12,CONNECTICUT,1636,41.597782,-72.755371
750,2010-01,CONNECTICUT,1568,41.597782,-72.755371
751,2010-02,CONNECTICUT,1576,41.597782,-72.755371
752,2010-03,CONNECTICUT,1582,41.597782,-72.755371
753,2010-04,CONNECTICUT,1607,41.597782,-72.755371
754,2010-05,CONNECTICUT,1625,41.597782,-72.755371
755,2010-06,CONNECTICUT,1625,41.597782,-72.755371
756,2010-07,CONNECTICUT,1609,41.597782,-72.755371
757,2010-08,CONNECTICUT,1604,41.597782,-72.755371
758,2010-09,CONNECTICUT,1624,41.597782,-72.755371
759,2010-10,CONNECTICUT,1635,41.597782,-72.755371
760,2010-11,CONNECTICUT,1641,41.597782,-72.755371
761,2010-12,CONNECTICUT,1644,41.597782,-72.755371
762,2011-01,CONNECTICUT,1591,41.597782,-72.755371
763,2011-02,CONNECTICUT,1603,41.597782,-72.755371
764,2011-03,CONNECTICUT,1605,41.597782,-72.755371
765,2011-04,CONNECTICUT,1633,41.597782,-72.755371
766,2011-05,CONNECTICUT,1638,41.597782,-72.755371
767,2011-06,CONNECTICUT,1638,41.597782,-72.755371
768,2011-07,CONNECTICUT,1623,41.597782,-72.755371
769,2011-08,CONNECTICUT,1616,41.597782,-72.755371
770,2011-09,CONNECTICUT,1639,41.597782,-72.755371
771,2011-10,CONNECTICUT,1643,41.597782,-72.755371
772,2011-11,CONNECTICUT,1650,41.597782,-72.755371
773,2011-12,CONNECTICUT,1656,41.597782,-72.755371
774,2012-01,CONNECTICUT,1607,41.597782,-72.755371
775,2012-02,CONNECTICUT,1618,41.597782,-72.755371
776,2012-03,CONNECTICUT,1626,41.597782,-72.755371
777,2012-04,CONNECTICUT,1638,41.597782,-72.755371
778,2012-05,CONNECTICUT,1649,41.597782,-72.755371
779,2012-06,CONNECTICUT,1654,41.597782,-72.755371
780,2012-07,CONNECTICUT,1633,41.597782,-72.755371
781,2012-08,CONNECTICUT,1628,41.597782,-72.755371
782,2012-09,CONNECTICUT,1650,41.597782,-72.755371
783,2012-10,CONNECTICUT,1659,41.597782,-72.755371
784,2012-11,CONNECTICUT,1668,41.597782,-72.755371
785,2012-12,CONNECTICUT,1672,41.597782,-72.755371
786,2013-01,CONNECTICUT,1618,41.597782,-72.755371
787,2013-02,CONNECTICUT,1621,41.597782,-72.755371
788,2013-03,CONNECTICUT,1632,41.597782,-72.755371
789,2013-04,CONNECTICUT,1655,41.597782,-72.755371
790,2013-05,CONNECTICUT,1665,41.597782,-72.755371
791,2013-06,CONNECTICUT,1676,41.597782,-72.755371
792,2013-07,CONNECTICUT,1655,41.597782,-72.755371
793,2013-08,CONNECTICUT,1646,41.597782,-72.755371
794,2013-09,CONNECTICUT,1661,41.597782,-72.755371
795,2013-10,CONNECTICUT,1667,41.597782,-72.755371
796,2013-11,CONNECTICUT,1679,41.597782,-72.755371
797,2013-12,CONNECTICUT,1676,41.597782,-72.755371
798,2014-01,CONNECTICUT,1631,41.597782,-72.755371
799,2014-02,CONNECTICUT,1630,41.597782,-72.755371
800,2014-03,CONNECTICUT,1639,41.597782,-72.755371
801,2014-04,CONNECTICUT,1665,41.597782,-72.755371
802,2014-05,CONNECTICUT,1677,41.597782,-72.755371
803,2014-06,CONNECTICUT,1684,41.597782,-72.755371
804,2014-07,CONNECTICUT,1661,41.597782,-72.755371
805,2014-08,CONNECTICUT,1656,41.597782,-72.755371
806,2014-09,CONNECTICUT,1674,41.597782,-72.755371
807,2014-10,CONNECTICUT,1683,41.597782,-72.755371
808,2014-11,CONNECTICUT,1693,41.597782,-72.755371
809,2014-12,CONNECTICUT,1695,41.597782,-72.755371
810,2015-01,CONNECTICUT,1649,41.597782,-72.755371
811,2015-02,CONNECTICUT,1647,41.597782,-72.755371
812,2015-03,CONNECTICUT,1654,41.597782,-72.755371
813,2015-04,CONNECTICUT,1676,41.597782,-72.755371
814,2015-05,CONNECTICUT,1693,41.597782,-72.755371
815,2015-06,CONNECTICUT,1701,41.597782,-72.755371
816,2015-07,CONNECTICUT,1671,41.597782,-72.755371
817,2015-08,CONNECTICUT,1665,41.597782,-72.755371
818,2015-09,CONNECTICUT,1682,41.597782,-72.755371
819,2015-10,CONNECTICUT,1696,41.597782,-72.755371
820,2015-11,CONNECTICUT,1704,41.597782,-72.755371
821,2015-12,CONNECTICUT,1703,41.597782,-72.755371
822,2016-01,CONNECTICUT,1654,41.597782,-72.755371
823,2016-02,CONNECTICUT,1658,41.597782,-72.755371
824,2016-03,CONNECTICUT,1668,41.597782,-72.755371
825,2016-04,CONNECTICUT,1681,41.597782,-72.755371
826,2016-05,CONNECTICUT,1696,41.597782,-72.755371
827,2016-06,CONNECTICUT,1700,41.597782,-72.755371
828,2016-07,CONNECTICUT,1679,41.597782,-72.755371
829,2016-08,CONNECTICUT,1672,41.597782,-72.755371
830,2016-09,CONNECTICUT,1689,41.597782,-72.755371
831,2016-10,CONNECTICUT,1696,41.597782,-72.755371
832,2016-11,CONNECTICUT,1704,41.597782,-72.755371
833,2016-12,CONNECTICUT,1704,41.597782,-72.755371
834,2017-01,CONNECTICUT,1661,41.597782,-72.755371
835,2017-02,CONNECTICUT,1662,41.597782,-72.755371
836,2017-03,CONNECTICUT,1667,41.597782,-72.755371
837,2017-04,CONNECTICUT,1683,41.597782,-72.755371
838,2017-05,CONNECTICUT,1698,41.597782,-72.755371
839,2017-06,CONNECTICUT,1709,41.597782,-72.755371
840,2017-07,CONNECTICUT,1681,41.597782,-72.755371
841,2017-08,CONNECTICUT,1676,41.597782,-72.755371
842,2017-09,CONNECTICUT,1692,41.597782,-72.755371
843,2017-10,CONNECTICUT,1698,41.597782,-72.755371
844,2017-11,CONNECTICUT,1708,41.597782,-72.755371
845,2017-12,CONNECTICUT,1708,41.597782,-72.755371
846,2018-01,CONNECTICUT,1658,41.597782,-72.755371
847,2008-01,DELAWARE,430,39.318523,-75.507141
848,2008-02,DELAWARE,431,39.318523,-75.507141
849,2008-03,DELAWARE,434,39.318523,-75.507141
850,2008-04,DELAWARE,439,39.318523,-75.507141
851,2008-05,DELAWARE,441,39.318523,-75.507141
852,2008-06,DELAWARE,443,39.318523,-75.507141
853,2008-07,DELAWARE,439,39.318523,-75.507141
854,2008-08,DELAWARE,438,39.318523,-75.507141
855,2008-09,DELAWARE,436,39.318523,-75.507141
856,2008-10,DELAWARE,435,39.318523,-75.507141
857,2008-11,DELAWARE,435,39.318523,-75.507141
858,2008-12,DELAWARE,433,39.318523,-75.507141
